* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
2829, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
2830, taiga, minecraft:old_growth_pine_taiga, MONSTER, embers:ancient_golem, 15, 1, 1
2831, taiga, minecraft:old_growth_pine_taiga, MONSTER, rats:pied_piper, 25, 1, 1
2832, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2833, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
2834, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
2835, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2836, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2837, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2838, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2839, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 4, 4
2840, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 4, 4
2841, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 4, 4
2842, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 10, 4, 4
2843, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 2, 2
2844, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2845, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 10, 1, 2
2846, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2847, taiga, minecraft:old_growth_pine_taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2848, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
2849, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
2850, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
2851, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
2852, taiga, minecraft:old_growth_pine_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2853, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2854, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
2855, taiga, minecraft:old_growth_pine_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2856, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2857, taiga, minecraft:old_growth_pine_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2858, taiga, minecraft:old_growth_pine_taiga, RATS_RATS, rats:rat, 80, 1, 3
2859, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 80, 4, 4
2860, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 80, 4, 4
2861, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2862, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
2863, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:creeper, 80, 4, 4
2864, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 80, 4, 4
2865, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2866, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
2867, taiga, minecraft:old_growth_spruce_taiga, MONSTER, embers:ancient_golem, 15, 1, 1
2868, taiga, minecraft:old_growth_spruce_taiga, MONSTER, rats:pied_piper, 25, 1, 1
2869, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2870, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
2871, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
2872, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2873, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2874, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2875, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2876, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 12, 4, 4
2877, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 10, 4, 4
2878, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 10, 4, 4
2879, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 10, 4, 4
2880, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2881, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2882, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 10, 1, 2
2883, taiga, minecraft:old_growth_spruce_taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2884, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
2885, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
2886, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
2887, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:banana_slug, 14, 2, 3
2888, taiga, minecraft:old_growth_spruce_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2889, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2890, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
2891, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2892, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2893, taiga, minecraft:old_growth_spruce_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2894, taiga, minecraft:old_growth_spruce_taiga, RATS_RATS, rats:rat, 80, 1, 3
2895, none, ad_astra:orbit, MONSTER, alexsmobs:farseer, 30, 1, 1
2896, swamp, terralith:orchid_swamp, MONSTER, minecraft:spider, 80, 4, 4
2897, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie, 80, 4, 4
2898, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
2899, swamp, terralith:orchid_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
2900, swamp, terralith:orchid_swamp, MONSTER, minecraft:creeper, 80, 4, 4
2901, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 80, 4, 4
2902, swamp, terralith:orchid_swamp, MONSTER, minecraft:enderman, 5, 1, 4
2903, swamp, terralith:orchid_swamp, MONSTER, minecraft:witch, 5, 1, 1
2904, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 10, 1, 1
2905, swamp, terralith:orchid_swamp, MONSTER, embers:ancient_golem, 15, 1, 1
2906, swamp, terralith:orchid_swamp, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2907, swamp, terralith:orchid_swamp, MONSTER, alexsmobs:farseer, 30, 1, 1
2908, swamp, terralith:orchid_swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
2909, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2910, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2911, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2912, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2913, swamp, terralith:orchid_swamp, CREATURE, minecraft:sheep, 12, 2, 2
2914, swamp, terralith:orchid_swamp, CREATURE, minecraft:pig, 10, 2, 2
2915, swamp, terralith:orchid_swamp, CREATURE, minecraft:chicken, 10, 2, 2
2916, swamp, terralith:orchid_swamp, CREATURE, minecraft:cow, 10, 2, 2
2917, swamp, terralith:orchid_swamp, CREATURE, minecraft:frog, 25, 1, 2
2918, swamp, terralith:orchid_swamp, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2919, swamp, terralith:orchid_swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
2920, swamp, terralith:orchid_swamp, CREATURE, alexsmobs:hummingbird, 19, 7, 7
2921, swamp, terralith:orchid_swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
2922, swamp, terralith:orchid_swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
2923, swamp, terralith:orchid_swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
2924, swamp, terralith:orchid_swamp, AMBIENT, minecraft:bat, 10, 8, 8
2925, swamp, terralith:orchid_swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
2926, swamp, terralith:orchid_swamp, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2927, swamp, terralith:orchid_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2928, swamp, terralith:orchid_swamp, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2929, swamp, terralith:orchid_swamp, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
2930, none, blueprint:original_source_marker, MONSTER, alexsmobs:farseer, 30, 1, 1
2931, none, deeperdarker:overcast_columns, MONSTER, alexsmobs:farseer, 30, 1, 1
2932, badlands, terralith:painted_mountains, MONSTER, minecraft:spider, 80, 4, 4
2933, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie, 80, 4, 4
2934, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2935, badlands, terralith:painted_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2936, badlands, terralith:painted_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2937, badlands, terralith:painted_mountains, MONSTER, minecraft:slime, 80, 4, 4
2938, badlands, terralith:painted_mountains, MONSTER, minecraft:enderman, 5, 1, 4
2939, badlands, terralith:painted_mountains, MONSTER, minecraft:witch, 5, 1, 1
2940, badlands, terralith:painted_mountains, MONSTER, embers:ancient_golem, 15, 1, 1
2941, badlands, terralith:painted_mountains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2942, badlands, terralith:painted_mountains, MONSTER, alexsmobs:farseer, 30, 1, 1
2943, badlands, terralith:painted_mountains, MONSTER, alexsmobs:murmur, 10, 1, 1
2944, badlands, terralith:painted_mountains, MONSTER, iceandfire:troll, 40, 1, 3
2945, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2946, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2947, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2948, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2949, badlands, terralith:painted_mountains, CREATURE, minecraft:goat, 10, 1, 3
2950, badlands, terralith:painted_mountains, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2951, badlands, terralith:painted_mountains, CREATURE, alexsmobs:roadrunner, 10, 2, 2
2952, badlands, terralith:painted_mountains, CREATURE, alexsmobs:sunbird, 10, 1, 1
2953, badlands, terralith:painted_mountains, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
2954, badlands, terralith:painted_mountains, CREATURE, alexsmobs:emu, 20, 2, 5
2955, badlands, terralith:painted_mountains, CREATURE, alexsmobs:kangaroo, 25, 3, 5
2956, badlands, terralith:painted_mountains, CREATURE, iceandfire:hippogryph, 10, 1, 1
2957, badlands, terralith:painted_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2958, badlands, terralith:painted_mountains, AMBIENT, alexsmobs:fly, 10, 2, 3
2959, badlands, terralith:painted_mountains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2960, badlands, terralith:painted_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2961, badlands, terralith:painted_mountains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2962, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2963, plains, minecraft:plains, MONSTER, minecraft:zombie, 80, 4, 4
2964, plains, minecraft:plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2965, plains, minecraft:plains, MONSTER, minecraft:skeleton, 80, 4, 4
2966, plains, minecraft:plains, MONSTER, minecraft:creeper, 80, 4, 4
2967, plains, minecraft:plains, MONSTER, minecraft:slime, 80, 4, 4
2968, plains, minecraft:plains, MONSTER, minecraft:enderman, 5, 1, 4
2969, plains, minecraft:plains, MONSTER, minecraft:witch, 5, 1, 1
2970, plains, minecraft:plains, MONSTER, embers:ancient_golem, 15, 1, 1
2971, plains, minecraft:plains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2972, plains, minecraft:plains, MONSTER, alexsmobs:farseer, 30, 1, 1
2973, plains, minecraft:plains, MONSTER, alexsmobs:murmur, 10, 1, 1
2974, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2975, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2976, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2977, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2978, plains, minecraft:plains, CREATURE, minecraft:sheep, 12, 4, 4
2979, plains, minecraft:plains, CREATURE, minecraft:pig, 10, 4, 4
2980, plains, minecraft:plains, CREATURE, minecraft:chicken, 10, 4, 4
2981, plains, minecraft:plains, CREATURE, minecraft:cow, 10, 4, 4
2982, plains, minecraft:plains, CREATURE, minecraft:horse, 10, 1, 3
2983, plains, minecraft:plains, CREATURE, minecraft:donkey, 10, 1, 3
2984, plains, minecraft:plains, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
2985, plains, minecraft:plains, CREATURE, crittersandcompanions:ferret, 10, 2, 3
2986, plains, minecraft:plains, CREATURE, alexsmobs:raccoon, 10, 2, 4
2987, plains, minecraft:plains, CREATURE, alexsmobs:crow, 10, 3, 5
2988, plains, minecraft:plains, CREATURE, alexsmobs:bison, 10, 6, 10
2989, plains, minecraft:plains, AMBIENT, minecraft:bat, 10, 8, 8
2990, plains, minecraft:plains, AMBIENT, alexsmobs:fly, 10, 2, 3
2991, plains, minecraft:plains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2992, plains, minecraft:plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2993, plains, minecraft:plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2994, plains, minecraft:plains, RATS_RATS, rats:rat, 80, 1, 3
2995, none, alexscaves:primordial_caves, WATER_AMBIENT, alexscaves:trilocaris, 15, 1, 2
2996, none, alexscaves:primordial_caves, cave_creature, alexscaves:subterranodon, 10, 3, 5
2997, none, alexscaves:primordial_caves, cave_creature, alexscaves:vallumraptor, 10, 6, 7
2998, none, alexscaves:primordial_caves, cave_creature, alexscaves:grottoceratops, 27, 2, 4
2999, none, alexscaves:primordial_caves, cave_creature, alexscaves:tremorsaurus, 10, 1, 1
3000, none, alexscaves:primordial_caves, cave_creature, alexscaves:relicheirus, 13, 1, 1
3001, none, alexscaves:primordial_caves, cave_creature, minecraft:frog, 10, 1, 2
3002, none, alexscaves:primordial_caves, cave_creature, alexscaves:atlatitan, 10, 2, 3
3003, none, terralith:red_oasis, MONSTER, minecraft:spider, 80, 4, 4
3004, none, terralith:red_oasis, MONSTER, minecraft:zombie, 19, 4, 4
3005, none, terralith:red_oasis, MONSTER, minecraft:zombie_villager, 10, 1, 1
3006, none, terralith:red_oasis, MONSTER, minecraft:skeleton, 80, 4, 4
3007, none, terralith:red_oasis, MONSTER, minecraft:creeper, 80, 4, 4
3008, none, terralith:red_oasis, MONSTER, minecraft:slime, 80, 4, 4
3009, none, terralith:red_oasis, MONSTER, minecraft:enderman, 5, 1, 4
3010, none, terralith:red_oasis, MONSTER, minecraft:witch, 5, 1, 1
3011, none, terralith:red_oasis, MONSTER, minecraft:husk, 80, 4, 4
3012, none, terralith:red_oasis, MONSTER, embers:ancient_golem, 15, 1, 1
3013, none, terralith:red_oasis, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3014, none, terralith:red_oasis, MONSTER, alexsmobs:farseer, 30, 1, 1
3015, none, terralith:red_oasis, MONSTER, alexsmobs:murmur, 10, 1, 1
3016, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3017, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3018, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3019, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3020, none, terralith:red_oasis, CREATURE, minecraft:rabbit, 10, 2, 3
3021, none, terralith:red_oasis, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3022, none, terralith:red_oasis, CREATURE, alexsmobs:roadrunner, 10, 2, 2
3023, none, terralith:red_oasis, CREATURE, alexsmobs:gazelle, 40, 7, 7
3024, none, terralith:red_oasis, CREATURE, alexsmobs:crocodile, 20, 1, 2
3025, none, terralith:red_oasis, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
3026, none, terralith:red_oasis, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
3027, none, terralith:red_oasis, CREATURE, alexsmobs:shoebill, 10, 1, 2
3028, none, terralith:red_oasis, CREATURE, alexsmobs:elephant, 30, 3, 5
3029, none, terralith:red_oasis, CREATURE, alexsmobs:emu, 20, 2, 5
3030, none, terralith:red_oasis, CREATURE, alexsmobs:kangaroo, 25, 3, 5
3031, none, terralith:red_oasis, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
3032, none, terralith:red_oasis, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
3033, none, terralith:red_oasis, AMBIENT, minecraft:bat, 10, 8, 8
3034, none, terralith:red_oasis, AMBIENT, alexsmobs:fly, 10, 2, 3
3035, none, terralith:red_oasis, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3036, none, terralith:red_oasis, AMBIENT, alexsmobs:jerboa, 12, 1, 3
3037, none, terralith:red_oasis, AMBIENT, alexsmobs:rain_frog, 10, 1, 3
3038, none, terralith:red_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3039, none, terralith:red_oasis, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3040, none, terralith:red_oasis, WATER_AMBIENT, alexsmobs:triops, 10, 2, 6
3041, river, minecraft:river, MONSTER, minecraft:spider, 80, 4, 4
3042, river, minecraft:river, MONSTER, minecraft:zombie, 80, 4, 4
3043, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3044, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 4, 4
3045, river, minecraft:river, MONSTER, minecraft:creeper, 80, 4, 4
3046, river, minecraft:river, MONSTER, minecraft:slime, 80, 4, 4
3047, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
3048, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
3049, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
3050, river, minecraft:river, MONSTER, embers:ancient_golem, 15, 1, 1
3051, river, minecraft:river, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3052, river, minecraft:river, MONSTER, alexsmobs:farseer, 30, 1, 1
3053, river, minecraft:river, MONSTER, alexsmobs:murmur, 10, 1, 1
3054, river, minecraft:river, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3055, river, minecraft:river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
3056, river, minecraft:river, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
3057, river, minecraft:river, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
3058, river, minecraft:river, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3059, river, minecraft:river, CREATURE, alexsmobs:crocodile, 20, 1, 2
3060, river, minecraft:river, CREATURE, alexsmobs:platypus, 20, 1, 2
3061, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
3062, river, minecraft:river, AMBIENT, crittersandcompanions:dragonfly, 10, 1, 1
3063, river, minecraft:river, AMBIENT, alexsmobs:fly, 10, 2, 3
3064, river, minecraft:river, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3065, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3066, river, minecraft:river, WATER_CREATURE, minecraft:squid, 10, 1, 4
3067, river, minecraft:river, WATER_CREATURE, crittersandcompanions:otter, 10, 3, 5
3068, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
3069, river, minecraft:river, WATER_AMBIENT, crittersandcompanions:koi_fish, 10, 2, 5
3070, river, minecraft:river, WATER_AMBIENT, alexsmobs:terrapin, 10, 1, 2
3071, river, minecraft:river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3072, river, minecraft:river, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
3073, jungle, terralith:rocky_jungle, MONSTER, minecraft:spider, 80, 4, 4
3074, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie, 80, 4, 4
3075, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
3076, jungle, terralith:rocky_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
3077, jungle, terralith:rocky_jungle, MONSTER, minecraft:creeper, 80, 4, 4
3078, jungle, terralith:rocky_jungle, MONSTER, minecraft:slime, 80, 4, 4
3079, jungle, terralith:rocky_jungle, MONSTER, minecraft:enderman, 5, 1, 4
3080, jungle, terralith:rocky_jungle, MONSTER, minecraft:witch, 5, 1, 1
3081, jungle, terralith:rocky_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
3082, jungle, terralith:rocky_jungle, MONSTER, embers:ancient_golem, 15, 1, 1
3083, jungle, terralith:rocky_jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3084, jungle, terralith:rocky_jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
3085, jungle, terralith:rocky_jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
3086, jungle, terralith:rocky_jungle, MONSTER, iceandfire:troll, 40, 1, 3
3087, jungle, terralith:rocky_jungle, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
3088, jungle, terralith:rocky_jungle, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
